id,label,candidategivenname,candidatefamilyname,issittingmp,isformermp,isstandingascommonsspeaker,isstandingasindependent,isnotionalpoliticalpartyaggregate,votecount,votechange,iswinningcandidacy,democracyclubpersonidentifier,inelection,ofmember,havinggender
468,beep,Roger,Williams,true,true,false,false,false,11351,-0.178301,false,,79,100,1
472,beep,Alan,Mendoza,false,false,false,false,false,9567,0.091617,false,,80,,1
382,beep,Graham,Jones,false,false,false,false,false,10241,0.152557,false,,64,,1
479,beep,Luke,Parker,false,false,false,false,false,17517,0.020118,false,,81,,1
485,beep,Mary,MacLeod,true,true,false,false,false,24631,0.05705,false,,82,103,2
391,beep,Harry,Lamb,false,false,false,false,false,8117,0.146124,false,,66,,1
396,beep,Jeff,Armstrong,false,false,false,false,false,9627,0.196795,false,,67,,1
393,beep,Alan,Johnson,false,false,false,false,false,1200,0.013949,false,,67,,1
395,beep,Darren,Reynolds,false,false,false,false,false,1072,-0.132486,false,,67,,1
405,beep,Peter,Dowd,false,false,false,false,false,33619,0.080136,true,,69,87,1
403,beep,Jade,Marsden,false,false,false,false,false,3639,-0.008511,false,,69,,2
404,beep,Lisa,Tallis,false,false,false,false,false,1501,,false,,69,,2
406,beep,David,Newman,false,false,false,false,false,978,-0.129635,false,,69,,1
410,beep,Matt,Warman,false,false,false,false,false,18981,-0.056527,true,,70,88,1
414,beep,Paul,Kenny,false,false,false,false,false,7142,-0.04156,false,,70,,1
415,beep,David,Watts,false,false,false,false,false,1015,-0.124313,false,,70,,1
411,beep,Victoria,Percival,false,false,false,false,false,800,,false,,70,,2
412,beep,Chris,Pain,false,false,false,false,false,324,,false,,70,,1
413,beep,Peter,Johnson,false,false,false,true,false,170,,false,,70,,1
416,beep,Lyn,Luxton,false,false,false,false,false,143,,false,,70,,2
409,beep,Robert,West,false,false,false,false,false,119,-0.050077,false,,70,,1
427,beep,David,Hughes,false,false,false,false,false,7401,0.096343,false,,72,,1
426,beep,Jon,Nicholas,false,false,false,false,false,3752,-0.225041,false,,72,,1
424,beep,Alasdair,Keddie,false,false,false,false,false,3263,,false,,72,,1
422,beep,David,Ross,false,false,false,false,false,903,,false,,72,,1
428,beep,Conor,Burns,true,true,false,false,false,20155,0.031014,true,,73,91,1
430,beep,David,Stokes,false,false,false,false,false,7386,0.028682,false,,73,,1
429,beep,Elizabeth,McManus,false,false,false,false,false,3107,,false,,73,,2
432,beep,Dick,Franklin,false,false,false,false,false,99,,false,,73,,1
442,beep,Imran,Hussain,false,false,false,false,false,19312,0.138354,true,,75,93,1
440,beep,Iftikhar,Ahmed,false,false,false,false,false,4682,-0.155358,false,,75,,1
444,beep,Owais,Rajput,false,false,false,false,false,4103,,false,,75,,1
441,beep,David,Stevens,false,false,false,false,false,871,,false,,75,,1
439,beep,James,Lewthwaite,false,false,false,false,false,210,,false,,75,,1
447,beep,Judith,Cummins,false,false,false,false,false,16328,0.021517,true,,76,95,2
446,beep,Andrew,Robinson,false,false,false,false,false,1243,,false,,76,,1
448,beep,Andrew,Tear,false,false,false,false,false,1094,-0.15377,false,,76,,1
459,beep,James,Cleverly,false,false,false,false,false,27071,0.011962,true,,78,98,1
462,beep,Malcolm,Fincken,false,false,false,false,false,9296,-0.013895,false,,78,,1
463,beep,Matthew,Klesel,false,false,false,false,false,2488,-0.138456,false,,78,,1
460,beep,Paul,Jeater,false,false,false,false,false,1564,0.016511,false,,78,,1
461,beep,Toby,Pereira,false,false,false,true,false,295,,false,,78,,1
458,beep,Paul,Hooks,false,false,false,false,false,108,-0.019802,false,,78,,1
465,beep,Chris,Davies,false,false,false,false,false,16453,0.045473,true,,79,99,1
467,beep,Matthew,Dorrance,false,false,false,false,false,5904,0.041883,false,,79,,1
469,beep,Freddy,Greaves,false,false,false,false,false,1767,0.018633,false,,79,,1
466,beep,Chris,Carmichael,false,false,false,false,false,1261,0.022688,false,,79,,1
482,beep,Barry,Gardiner,true,true,false,false,false,28351,0.074022,true,,81,102,1
483,beep,Paul,Lorber,false,false,false,false,false,2607,-0.119868,false,,81,,1
484,beep,Alexander,Craig,false,false,false,false,false,2024,0.031482,false,,81,,1
480,beep,Scott,Bartle,false,false,false,false,false,1539,0.0156,false,,81,,1
481,beep,Elcena,Jeffers,false,false,false,true,false,197,,false,,81,,2
487,beep,Ruth,Cadbury,false,false,false,false,false,25096,0.101575,true,,82,104,2
397,beep,Chris,Green,false,false,false,false,false,19744,0.023041,true,,68,85,1
402,beep,Bob,Horsefield,false,false,false,false,false,7428,0.112908,false,,68,,1
400,beep,Andrew,Martin,false,false,false,false,false,1947,-0.131804,false,,68,,1
398,beep,Andy,Smith,false,false,false,true,false,321,,false,,68,,1
401,beep,John,Vickers,false,false,false,false,false,209,,false,,68,,1
418,beep,David,Tredinnick,true,true,false,false,false,22939,0.001902,true,,71,89,1
419,beep,Chris,Kealey,false,false,false,false,false,9354,0.014755,false,,71,,1
421,beep,David,Sprason,false,false,false,false,false,9338,0.154044,false,,71,,1
438,beep,Richard,Thomas,false,false,false,false,false,8339,0.113027,false,,74,,1
437,beep,Patrick,Smith,false,false,false,false,false,3983,-0.147907,false,,74,,1
435,beep,Derek,Florey,false,false,false,false,false,2202,0.025733,false,,74,,1
454,beep,Naz,Shah,false,false,false,false,false,19977,0.042336,true,,77,96,2
450,beep,George,Grant,false,false,false,false,false,6160,-0.158573,false,,77,,1
457,beep,Harry,Boota,false,false,false,false,false,3140,0.057923,false,,77,,1
452,beep,Celia,Hickson,false,false,false,false,false,1085,0.003763,false,,77,,2
453,beep,James,Kirkcaldy,false,false,false,true,false,100,,false,,77,,1
451,beep,Therese,Hirst,false,false,false,false,false,98,,false,,77,,2
475,beep,Dawn,Butler,false,true,false,false,false,29216,0.209019,true,,80,101,2
476,beep,Lauren,Keith,false,false,false,false,false,3937,-0.358142,false,,80,,2
473,beep,Shahrar,Ali,false,false,false,false,false,1912,0.025915,false,,80,,1
478,beep,Stephen,Priestley,false,false,false,false,false,1850,,false,,80,,1
477,beep,John,Boyle,false,false,false,false,false,235,,false,,80,,1
474,beep,Noel,Coonan,false,false,false,true,false,145,,false,,80,,1
496,beep,Meirion,Jenkins,false,false,false,false,false,12697,0.017552,false,,84,,1
510,beep,Stephen,Fitzgerald,false,false,false,false,false,10437,0.143905,false,,85,,1
515,beep,Jacky,Crawford,false,false,false,false,false,11770,-0.059231,false,,86,,2
521,beep,Nancy,Platts,false,false,false,false,false,17738,0.042868,false,,87,,2
528,beep,Purna,Sen,false,false,false,false,false,14904,-0.016528,false,,88,,2
532,beep,Theo,Clarke,false,false,false,false,false,14168,0.023376,false,,89,111,2
540,beep,Darren,Jones,false,false,false,false,false,17823,0.084604,false,,90,114,1
544,beep,Isobel,Grant,false,false,false,false,false,12377,0.014282,false,,91,,2
551,beep,Darren,Hall,false,false,false,false,false,17227,0.230496,false,,92,,1
559,beep,Christopher,Jones,false,false,false,false,false,9970,0.049462,false,,93,,1
564,beep,John,Courtneidge,false,false,false,false,false,9779,0.056261,false,,94,,1
569,beep,Tom,Ebbutt,false,false,false,false,false,11604,0.004211,false,,95,,1
576,beep,David,Platt,false,false,false,false,false,9074,0.155763,false,,96,,1
580,beep,Nick,Palmer,false,true,false,false,false,19876,-0.011098,false,,97,123,1
488,beep,Joe,Bourke,false,false,false,false,false,2305,-0.19636,false,,82,,1
499,beep,Madeleine,Moon,true,true,false,false,false,14624,0.007381,true,,84,106,2
505,beep,Caroline,Jones,false,false,false,false,false,5911,0.128936,false,,84,,2
503,beep,James,Radcliffe,false,false,false,false,false,2784,0.011395,false,,84,,1
500,beep,Anita,Davies,false,false,false,false,false,1648,-0.184009,false,,84,,2
498,beep,Les,Tallon-Morris,false,false,false,true,false,763,,false,,84,,1
497,beep,Tony,White,false,false,false,false,false,736,,false,,84,,1
504,beep,Aaron,David,false,false,false,false,false,118,,false,,84,,1
502,beep,David,Elston,false,false,false,false,false,106,,false,,84,,1
506,beep,Ian,Liddell-Grainger,true,true,false,false,false,25020,0.006719,true,,85,107,1
508,beep,Mick,Lerry,false,false,false,false,false,9589,0.004865,false,,85,,1
509,beep,Theo,Butt Philip,false,false,false,false,false,6765,-0.158833,false,,85,,1
507,beep,Julie,Harvey-Smith,false,false,false,false,false,2636,0.032651,false,,85,,2
518,beep,Simon,Kirby,true,true,false,false,false,18428,0.027,true,,87,109,1
524,beep,Ian,Buchanan,false,false,false,false,false,4446,0.065724,false,,87,,1
519,beep,Davy,Jones,false,false,false,false,false,3187,0.015784,false,,87,,1
522,beep,Paul,Chandler,false,false,false,false,false,1365,-0.149968,false,,87,,1
520,beep,Matt,Taylor,false,false,false,true,false,69,,false,,87,,1
526,beep,Caroline,Lucas,true,true,false,false,false,22871,0.105031,true,,88,110,2
525,beep,Clarence,Mitchell,false,false,false,false,false,12448,-0.009145,false,,88,,1
531,beep,Nigel,Carter,false,false,false,false,false,2724,0.031532,false,,88,,1
529,beep,Chris,Bowers,false,false,false,false,false,1525,-0.110222,false,,88,,1
527,beep,Nick,Yeomans,false,false,false,true,false,116,,false,,88,,1
530,beep,Howard,Pilott,false,false,false,false,false,88,,false,,88,,1
543,beep,Michael,Frost,false,false,false,false,false,4889,0.07103,false,,90,,1
541,beep,Clare,Campion-Smith,false,false,false,false,false,3214,-0.252665,false,,90,,2
539,beep,Justin,Quinnell,false,false,false,false,false,2952,0.046831,false,,90,,1
542,beep,Anne,Lemon,false,false,false,false,false,160,,false,,90,,2
546,beep,Karin,Smyth,false,false,false,false,false,19505,-0.000841,true,,91,115,2
549,beep,Steve,Wood,false,false,false,false,false,8381,0.138716,false,,91,,1
545,beep,Tony,Dyer,false,false,false,false,false,5861,0.090143,false,,91,,1
547,beep,Mark,Wright,false,false,false,false,false,4416,-0.199766,false,,91,,1
557,beep,Keith,Simpson,true,true,false,false,false,26808,0.042931,true,,93,118,1
561,beep,Stuart,Agnew,false,false,false,false,false,8881,0.122065,false,,93,,1
560,beep,Steve,Riley,false,false,false,false,false,5178,-0.226067,false,,93,,1
558,beep,Andrew,Boswell,false,false,false,false,false,2252,0.028143,false,,93,,1
562,beep,Robert,Neill,true,true,false,false,false,23343,-0.005481,true,,94,119,1
566,beep,Emmett,Jenner,false,false,false,false,false,6285,0.109677,false,,94,,1
565,beep,Sam,Webber,false,false,false,false,false,2836,-0.155207,false,,94,,1
563,beep,Roisin,Robertson,false,false,false,false,false,1823,0.027586,false,,94,,2
574,beep,Edward,Robinson,false,false,false,false,false,8470,0.007943,false,,96,,1
575,beep,Anthony,Rowlands,false,false,false,false,false,1467,-0.101881,false,,96,,1
573,beep,Russell,Secker,false,false,false,false,false,1216,,false,,96,,1
577,beep,Anna,Soubry,true,true,false,false,false,24163,0.061745,true,,97,122,2
582,beep,Frank,Dunne,false,false,false,false,false,5674,0.08353,false,,97,,1
581,beep,Stan,Heptinstall,false,false,false,false,false,2120,-0.129256,false,,97,,1
578,beep,David,Kirwan,false,false,false,false,false,1544,0.02087,false,,97,,1
579,beep,Raymond,Barry,false,false,false,false,false,63,,false,,97,,1
493,beep,Liam,Preston,false,false,false,false,false,6492,0.026422,false,,83,,1
494,beep,David,Kendall,false,false,false,false,false,4577,-0.146468,false,,83,,1
492,beep,Reza,Hossain,false,false,false,false,false,1397,0.015375,false,,83,,1
491,beep,Robin,Tilbrook,false,false,false,false,false,173,-0.006372,false,,83,,1
511,beep,Andrew,Percy,true,true,false,false,false,22946,0.081741,true,,86,108,1
517,beep,David,Jeffreys,false,false,false,false,false,6694,0.114839,false,,86,,1
512,beep,Natalie,Hurst,false,false,false,false,false,915,,false,,86,,2
514,beep,Trevor,Dixon,false,false,false,true,false,153,,false,,86,,1
513,beep,Ray,Spalding,false,false,false,false,false,28,,false,,86,,1
534,beep,Kerry,McCarthy,true,true,false,false,false,18148,0.026819,true,,89,112,2
537,beep,James,McMurray,false,false,false,false,false,7152,0.121219,false,,89,,1
533,beep,Lorraine,Francis,false,false,false,false,false,3827,0.064974,false,,89,,2
535,beep,Abdul,Malik,false,false,false,false,false,2689,-0.18601,false,,89,,1
536,beep,Matt,Gordon,false,false,false,false,false,229,0.000868,false,,89,,1
555,beep,Stephen,Williams,true,true,false,false,false,12103,-0.29201,false,,92,117,1
550,beep,Claire,Hiscott,false,false,false,false,false,9752,-0.031874,false,,92,,2
556,beep,Paul,Turner,false,false,false,false,false,1940,0.018375,false,,92,,1
552,beep,Dawn,Parry,false,false,false,false,false,204,,false,,92,,2
554,beep,Stewart,Weston,false,false,false,false,false,92,,false,,92,,1
567,beep,Sajid,Javid,true,true,false,false,false,28133,0.101566,true,,95,120,1
571,beep,Stuart,Cross,false,false,false,false,false,8163,0.099107,false,,95,,1
570,beep,Bart,Ricketts,false,false,false,false,false,2616,-0.146016,false,,95,,1
568,beep,Spoz,Esposito,false,false,false,false,false,1729,,false,,95,,1
584,beep,John,Bercow,true,true,true,false,false,34617,0.171784,true,,98,124,1
10720,beep,,,false,false,false,false,false,12670,,false,,1973,,
593,beep,Jon,Wheale,false,false,false,false,false,13484,-0.043479,false,,100,,1
598,beep,James,Frith,false,false,false,false,false,18592,0.059038,false,,101,129,1
606,beep,S̩amus,Martin,false,false,false,false,false,6299,0.112341,false,,102,,1
609,beep,Bill,Edwards,false,false,false,false,false,10514,0.010689,false,,103,,1
618,beep,Sam,Gould,false,false,false,false,false,7791,0.169888,false,,104,,1
621,beep,John,Thurso,true,true,false,false,false,11987,-0.063257,false,,105,134,1
644,beep,Michael,Foster,false,false,false,false,false,11448,0.086147,false,,108,,1
651,beep,Julian,Huppert,true,true,false,false,false,18047,-0.04283,false,,109,141,1
656,beep,Janos,Toth,false,false,false,false,false,15888,0.00642,false,,110,,1
661,beep,Hugh,Lanning,false,false,false,false,false,13120,0.084042,false,,111,,1
669,beep,Jenny,Willott,true,true,false,false,false,10481,-0.143057,false,,112,145,2
677,beep,Mari,Williams,false,false,false,false,false,19572,0.011731,false,,113,,2
589,beep,Gordon,Birtwistle,true,true,false,false,false,11707,-0.062295,false,,99,126,1
590,beep,Tom,Commis,false,false,false,false,false,6864,0.150496,false,,99,,1
586,beep,Sarah,Cockburn-Price,false,false,false,false,false,5374,-0.030881,false,,99,,2
587,beep,Mike,Hargreaves,false,false,false,false,false,850,,false,,99,,1
591,beep,Andrew,Griffiths,true,true,false,false,false,24376,0.052397,true,,100,127,1
595,beep,Mike,Green,false,false,false,false,false,8658,0.147665,false,,100,,1
594,beep,David,MacDonald,false,false,false,false,false,1232,-0.133224,false,,100,,1
592,beep,Sam,Patrone,false,false,false,false,false,1224,,false,,100,,2
604,beep,Ivan,Lewis,true,true,false,false,false,21272,0.046366,true,,102,130,1
605,beep,Paul,Ankers,false,false,false,false,false,1690,-0.146443,false,,102,,1
603,beep,Glyn,Heath,false,false,false,false,false,1434,0.020158,false,,102,,1
10622,beep,,,false,false,false,false,false,21909,,false,,1955,,
602,beep,Valerie,Morris,false,false,false,false,false,170,-0.006634,false,,102,,2
10652,beep,,,false,false,false,false,false,22374,,true,,1961,,
607,beep,Jo,Churchill,false,false,false,false,false,31815,0.061003,true,,103,131,2
611,beep,John,Howlett,false,false,false,false,false,8739,0.096125,false,,103,,1
608,beep,Helen,Geake,false,false,false,false,false,4692,0.036134,false,,103,,2
610,beep,David,Chappell,false,false,false,false,false,3581,-0.203951,false,,103,,1
620,beep,John,Erskine,false,false,false,false,false,3061,-0.156602,false,,105,,1
619,beep,Alastair,Graham,false,false,false,false,false,2326,-0.062105,false,,105,,1
623,beep,Ann,Murray,false,false,false,false,false,981,,false,,105,,2
624,beep,Craig,Whittaker,true,true,false,false,false,23354,0.042273,true,,106,136,1
628,beep,Paul,Rogan,false,false,false,false,false,5950,0.088476,false,,106,,1
627,beep,Alisdair,Calder McGregor,false,false,false,false,false,2666,-0.201983,false,,106,,1
625,beep,Jenny,Shepherd,false,false,false,false,false,2090,0.022465,false,,106,,2
630,beep,Rod,Sutcliffe,false,false,false,false,false,389,,false,,106,,1
642,beep,George,Eustice,true,true,false,false,false,18452,0.026482,true,,108,138,1
647,beep,Bob,Smith,false,false,false,false,false,6776,0.097085,false,,108,,1
645,beep,Julia,Goldsworthy,false,true,false,false,false,5687,-0.250264,false,,108,139,2
643,beep,Geoff,Garbett,false,false,false,false,false,2608,0.043186,false,,108,,1
646,beep,Loveday,Jenkin,false,false,false,false,false,897,0.001318,false,,108,,2
650,beep,Daniel,Zeichner,false,false,false,false,false,18646,0.117294,true,,109,140,1
648,beep,Chamali,Fernando,false,false,false,false,false,8117,-0.099137,false,,109,,2
649,beep,Rupert,Read,false,false,false,false,false,4109,0.003481,false,,109,,1
652,beep,Keith,Garrett,false,false,false,false,false,187,,false,,109,,1
659,beep,Julian,Brazier,true,true,false,false,false,22918,-0.019435,true,,111,143,1
664,beep,Jim,Gascoyne,false,false,false,false,false,7289,0.097579,false,,111,,1
662,beep,James,Flanagan,false,false,false,false,false,6227,-0.208716,false,,111,,1
660,beep,Stuart,Jeffery,false,false,false,false,false,3746,0.046959,false,,111,,1
663,beep,Robert,Cox,false,false,false,false,false,165,,false,,111,,1
668,beep,Jo,Stevens,false,false,false,false,false,15462,0.112411,true,,112,144,2
665,beep,Richard,Hopkin,false,false,false,false,false,5674,-0.068914,false,,112,,1
666,beep,Christopher,von Ruhland,false,false,false,false,false,2461,0.047775,false,,112,,1
670,beep,Martin,Pollard,false,false,false,false,false,1925,0.015345,false,,112,,1
671,beep,Steve,Williams,false,false,false,false,false,110,-0.001635,false,,112,,1
667,beep,Kazimir,Hubert,false,false,false,true,false,34,,false,,112,,1
681,beep,Emma,Warman,false,false,false,false,false,12513,-0.014789,false,,114,,2
585,beep,Dave,Fowler,false,false,false,false,false,11675,0.043636,false,,98,,1
596,beep,David,Nuttall,true,true,false,false,false,18970,0.017508,true,,101,128,1
