"Subject","Predicate","Object"
"http://parliament.uk/ontologies/bill/MemberSponsorship","http://www.w3.org/2000/01/rdf-schema#label","Member sponsorship"
"http://parliament.uk/ontologies/bill/sponsorshipByGovernmentOrganisation","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/carriedOverTo","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/","http://xmlns.com/foaf/0.1/maker","n85c084ffe14a474397aa9caae48e91adb7"
"http://parliament.uk/ontologies/bill/PrivateBill","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://parliament.uk/ontologies/bill/Bill"
"http://parliament.uk/ontologies/bill/","http://xmlns.com/foaf/0.1/maker","n85c084ffe14a474397aa9caae48e91adb2"
"http://parliament.uk/ontologies/bill/hasDepartmentalSponsorship","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/bill/PublicBill"
"http://parliament.uk/ontologies/bill/MemberSponsorship","http://www.w3.org/2000/01/rdf-schema#comment","The sponsorship of a Public Bill by a Member. It is possible for the sponsorship of a Public Bill to pass to a different Member, for example: if a Member is elevated to the House of Lords."
"http://parliament.uk/ontologies/bill/hasMemberSponsorship","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/","http://xmlns.com/foaf/0.1/maker","n85c084ffe14a474397aa9caae48e91adb8"
"http://parliament.uk/ontologies/bill/HybridBill","http://www.w3.org/2000/01/rdf-schema#label","Hybrid Bill"
"http://parliament.uk/ontologies/bill/","http://xmlns.com/foaf/0.1/maker","n85c084ffe14a474397aa9caae48e91adb6"
"http://parliament.uk/ontologies/bill/isIn","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/bill/sponsorshipByIncumbency","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/explains","http://www.w3.org/2000/01/rdf-schema#comment","Relates an explanatory note to the bill whose purpose it explains."
"n85c084ffe14a474397aa9caae48e91adb1","http://xmlns.com/foaf/0.1/name","Jayne Bosworth"
"http://parliament.uk/ontologies/bill/","http://xmlns.com/foaf/0.1/depiction","https://ukparliament.github.io/ontologies/agency/agency.svg"
"http://parliament.uk/ontologies/bill/HybridBill","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/parliamentActInvokedTo","http://www.w3.org/2000/01/rdf-schema#label","Parliament Act invoked to"
"http://parliament.uk/ontologies/bill/leadershipByIncumbency","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/bill/parliamentActInvokedFrom","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"n85c084ffe14a474397aa9caae48e91adb2","http://xmlns.com/foaf/0.1/name","Robert Brook"
"http://parliament.uk/ontologies/bill/GovernmentOrganisation","http://www.w3.org/2000/01/rdf-schema#comment","Government departments, agencies and public bodies which have responsibility for a specific sector of public administration."
"http://parliament.uk/ontologies/bill/explains","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/bill/Bill"
"http://parliament.uk/ontologies/bill/PublicBill","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://parliament.uk/ontologies/bill/Bill"
"http://parliament.uk/ontologies/bill/sponsorshipByGovernmentOrganisation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"n85c084ffe14a474397aa9caae48e91adb7","http://xmlns.com/foaf/0.1/name","Michael Smethurst"
"n85c084ffe14a474397aa9caae48e91adb8","http://xmlns.com/foaf/0.1/name","Anya Somerville"
"http://parliament.uk/ontologies/bill/HybridBill","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://parliament.uk/ontologies/bill/PublicBill"
"http://parliament.uk/ontologies/bill/ActOfParliament","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/bill/isIn","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/explains","http://www.w3.org/2000/01/rdf-schema#label","Explains"
"http://parliament.uk/ontologies/bill/CarryOver","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/bill/hasDepartmentalSponsorship","http://www.w3.org/2000/01/rdf-schema#comment","Relates a Public Bill to a sponsorship by a Government department at a point in time. A Public Bill may have one or more departmental sponsorships over time, or none in the case of a Private Members' Bill."
"http://parliament.uk/ontologies/bill/hasMemberSponsorship","http://www.w3.org/2000/01/rdf-schema#comment","Relates a Public Bill to a sponsorship by a Member at a point in time. A Public Bill may have one or more Member sponsorships over time, or none in the case of a Government Bill."
"http://parliament.uk/ontologies/bill/leadershipByIncumbency","http://www.w3.org/2000/01/rdf-schema#label","Leadership by incumbency"
"http://parliament.uk/ontologies/bill/Incumbency","http://www.w3.org/2000/01/rdf-schema#comment","The holding of a position by a person, including the time period for which this was the case. For example, Philip Hammond holding the position of Foreign Secretary between two dates."
"http://parliament.uk/ontologies/bill/precededBy","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/bill/PublicBill"
"http://parliament.uk/ontologies/bill/CarryOver","http://www.w3.org/2000/01/rdf-schema#comment","The act of carrying a bill over from a session to the following session. A bill being carried over results in the creation of a new bill in the new session, the text of the new bill being the text of the original bill as amended in the previous session. Public Bills which have not been passed by the end of the session in which they were introduced will otherwise fall. A bill being before the House of Commons, it is necessary for that House to pass a carry over motion in order for the bill to be carried over into the following session. Private Members' Bills cannot be carried over."
"http://parliament.uk/ontologies/bill/precededBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/bill/leadershipByIncumbency","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/parliamentActInvokedFrom","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/bill/ParliamentActProcedureInvocation"
"http://parliament.uk/ontologies/bill/leadershipByIncumbency","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/bill/Incumbency"
"n85c084ffe14a474397aa9caae48e91adb4","http://xmlns.com/foaf/0.1/name","Richard Kelly"
"http://parliament.uk/ontologies/bill/ParliamentActProcedureInvocation","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/GovernmentOrganisation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/bill/PublicBill","http://www.w3.org/2000/01/rdf-schema#label","Public Bill"
"http://parliament.uk/ontologies/bill/enactedAs","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/bill/Bill"
"http://parliament.uk/ontologies/bill/enactedAs","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/bill/ActOfParliament"
"http://parliament.uk/ontologies/bill/GovernmentOrganisation","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/parliamentActInvokedTo","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/bill/carriedOverFrom","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/bill/sponsorshipByGovernmentOrganisation","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/bill/DepartmentalSponsorship"
"http://parliament.uk/ontologies/bill/MemberLeadership","http://www.w3.org/2000/01/rdf-schema#label","Member leadership"
"http://parliament.uk/ontologies/bill/parliamentActInvokedTo","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/bill/ParliamentActProcedureInvocation"
"http://parliament.uk/ontologies/bill/","http://purl.org/dc/terms/description",""
