Alliance for London,PP2658,GB,2015-04-01,None,0,FALSE,Alliance for London: At Europe's Heart,2022-08-31
Alliance for London,PP2658,GB,2015-04-01,None,0,FALSE,Alliance for London: Heart of Europe,2022-08-31
Alliance for London,PP2658,GB,2015-04-01,None,0,FALSE,Alliance for London: London in Europe,2020-12-15
Alliance for London,PP2658,GB,2015-04-01,None,0,FALSE,Alliance for London: Londoners First,2020-12-15
Alliance for London,PP2658,GB,2015-04-01,None,0,FALSE,Alliance for London: Londoners in Europe,2020-12-15
Alliance for London,PP2658,GB,2015-04-01,None,0,FALSE,Alliance for London: the London Party,2020-12-15
Alliance for London,PP2658,GB,2015-04-01,None,0,FALSE,Alliance for London: the Londoners' Party,2020-12-15
Alliance for London,PP2658,GB,2015-04-01,None,0,FALSE,Let's all be stronger together,2016-08-22
Alliance for London,PP2658,GB,2015-04-01,None,0,FALSE,London: fair opportunity for all,2015-04-01
Alliance for London,PP2658,GB,2015-04-01,None,0,FALSE,London: open for opportunity for all,2015-04-01
Alliance for London,PP2658,GB,2015-04-01,None,0,FALSE,Londoners allied with the World,2015-04-01
Alliance for London,PP2658,GB,2015-04-01,None,0,FALSE,Londoners deciding London's future,2015-04-01
Alliance for Workers' Liberty,PP766,GB,2009-06-23,2015-09-23,1,TRUE,Alliance for Workers' Liberty,2009-06-23
Alliance Party of Scotland,PP2051,GB,2013-03-27,2014-02-18,0,FALSE,Working for a fair energy policy,2013-03-27
Andover Alliance,PP7998,GB,2019-03-22,2020-11-06,20,FALSE,The Andover Alliance,2019-02-01
Andover Independents Party,PP9225,GB,2019-09-02,2022-02-08,4,FALSE,Andover Independents,2019-09-02
Andover Independents Party,PP9225,GB,2019-09-02,2022-02-08,4,FALSE,The Andover Independents,2019-09-02
Angus Independents Representatives (AIR),PP900,GB,2011-01-25,2011-08-17,0,FALSE,AIR,2011-01-25
Angus Independents Representatives (AIR),PP900,GB,2011-01-25,2011-08-17,0,FALSE,Allied Independents Representatives,2011-01-25
Angus Independents Representatives (AIR),PP900,GB,2011-01-25,2011-08-17,0,FALSE,Angus Independents Representatives,2011-01-25
Animal Welfare Party,PP4041,NI,2016-04-06,None,1,FALSE,"Animal Welfare Party - People, Animals, Environment",2019-04-15
Animal Welfare Party,PP616,GB,2007-01-22,None,50,TRUE,"Animal Welfare Party - People, Animals, Environment",2019-04-15
Animal Welfare Party,PP4041,NI,2016-04-06,None,1,FALSE,"For People, Animals and the Environment",2016-04-06
Animal Welfare Party,PP616,GB,2007-01-22,None,50,TRUE,"For People, Animals and the Environment",2014-04-22
Anti-Political Political Party,PP806,GB,2010-01-27,2012-12-05,0,FALSE,Anti-Political Political Party,2010-01-27
Anti-Political Political Party,PP806,GB,2010-01-27,2012-12-05,0,FALSE,APPP,2010-01-27
Anti-Political Political Party,PP806,GB,2010-01-27,2012-12-05,0,FALSE,APPParty,2010-01-27
Anti-Political Political Party,PP806,GB,2010-01-27,2012-12-05,0,FALSE,Appy Party,2010-01-27
Anticapitalists - Workers Power,PP828,GB,2010-03-10,2012-05-21,1,TRUE,For a new workers' party,2010-03-10
Anticapitalists - Workers Power,PP828,GB,2010-03-10,2012-05-21,1,TRUE,For a war on poverty,2010-03-10
Anticapitalists - Workers Power,PP828,GB,2010-03-10,2012-05-21,1,TRUE,For an anticapitalist workers' party,2010-03-10
Anticapitalists - Workers Power,PP828,GB,2010-03-10,2012-05-21,1,TRUE,For the millions not the millionaires,2010-03-10
Anticapitalists - Workers Power,PP828,GB,2010-03-10,2012-05-21,1,TRUE,"For the workers, against the bosses",2010-03-10
Anticapitalists - Workers Power,PP828,GB,2010-03-10,2012-05-21,1,TRUE,Troops out now,2010-03-10
Aontú,PP7968,NI,2019-03-25,None,35,TRUE,"AONTÚ for Life, Unity, Economic Justice",2020-01-06
Aontú,PP7968,NI,2019-03-25,None,35,TRUE,"Aontú for Life, Unity, Economic Justice",2020-01-06
Apni Party,PP2719,GB,2015-04-01,2016-01-07,1,TRUE,You Voice for Fair Just Society,2015-05-29
Arts Party,PP6393,GB,2017-04-25,2020-11-06,0,FALSE,Adding Artistic Spirit To Our Democracy,2017-04-25
Arts Party,PP6393,GB,2017-04-25,2020-11-06,0,FALSE,Arts & Culture Party,2017-04-25
Arts Party,PP6393,GB,2017-04-25,2020-11-06,0,FALSE,Arts Heartbeat Of A Free Society,2017-04-25
Arts Party,PP6393,GB,2017-04-25,2020-11-06,0,FALSE,Arts Party For A Better Future,2017-04-25
Arts Party,PP6393,GB,2017-04-25,2020-11-06,0,FALSE,Arts Party For Social Progress,2017-04-25
Arts Party,PP6393,GB,2017-04-25,2020-11-06,0,FALSE,Arts Party of England,2017-04-25
Arts Party,PP6393,GB,2017-04-25,2020-11-06,0,FALSE,Arts Party of Scotland,2017-04-25
Arts Party,PP6393,GB,2017-04-25,2020-11-06,0,FALSE,Arts Party of Wales,2017-04-25
Arts Party,PP6393,GB,2017-04-25,2020-11-06,0,FALSE,"Arts, Culture & Creativity Party",2017-04-25
Arts Party,PP6393,GB,2017-04-25,2020-11-06,0,FALSE,Earth without art Is just Eh,2017-04-25
