id,title,weblink,enabledby,triplestoreid
3004,Guarantees of Origin of Electricity Produced from High-efficiency Cogeneration and Renewables Obligation (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-guarantees-of-origin-of-electricity-produced-from-high-efficiency-cogeneration-and-renewables-obligation-amendment-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,NrrPHHjT
3008,Single Digital Gateway Regulation (Revocation) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-single-digital-gateway-regulation-revocation-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,nUpT2OlY
3009,Online Intermediation Services for Business Users (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-online-intermediation-services-for-business-users-amendment-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,h5QUe5yg
3010,Motor Vehicles (Compulsory Insurance and Rights Against Insurers) (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-motor-vehicles-compulsory-insurance-and-rights-against-insurers-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,mj4KgFzG
3011,"Railways (Miscellaneous Amendments, Revocations and Transitional Provisions) (EU Exit) Regulations 2020",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-railways-miscellaneous-amendments-revocations-and-transitional-provisions-eu-exit-regulations,urn:procedure-editor:ActOfParliament:1,SbY23YgH
3019,Air Traffic Management (Amendment etc.) (EU Exit) (No. 2) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-air-traffic-management-amendment-eu-exit-no-2-regulations-2020,urn:procedure-editor:ActOfParliament:1,gm7ZBGTC
3020,Aviation Security (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-aviation-security-amendment-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,hkIvxzUA
3021,Product Safety and Metrology (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-product-safety-and-metrology-amendment-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,ji3czQwf
3022,Return of Cultural Objects (Revocation) (EU Exit) (Amendment) Regulations 2020,,urn:procedure-editor:ActOfParliament:1,QPrQiLm9
3023,Communications Act (e-Commerce) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-communications-act-e-commerce-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,NFmvgx8T
3024,Civil Jurisdiction and Judgments (Civil and Family) (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-civil-jurisdiction-and-judgments-civil-and-amendment-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,sSV6FlZ5
3052,Return of Cultural Objects (Revocation) (EU Exit) (Amendment) Regulations 2020,,urn:procedure-editor:ActOfParliament:1,P3G2sYEQ
3057,Cross-border Parcel Delivery Services (Amendment) (No.2) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-cross-border-parcel-delivery-services-amendment-no-2-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,XUMh2GGb
3066,Return of Cultural Objects (Revocation) (EU Exit) (Amendment) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-return-of-cultural-objects-revocation-eu-exit-amendment-regulations-2020,urn:procedure-editor:ActOfParliament:1,4rC7C1PU
3076,Prohibition on Quantitative Restrictions (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-prohibition-on-quantitative-restrictions-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,j4Lk5wXS
3077,Cleaner Road Transport Vehicles (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-cleaner-road-transport-vehicles-amendment-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,nq1BVnGw
3084,Cross-border Parcel Delivery Services (Amendment) (No.2) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-cross-border-parcel-delivery-services-amendment-no-2-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,UJPGJeOl
3085,Cleaner Road Transport Vehicles (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-cleaner-road-transport-vehicles-amendment-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,sElaIxuD
3092,Money Laundering and Terrorist Financing (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-money-laundering-and-terrorist-financing-amendment-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,PmA6MHKh
3184,Money Laundering and Terrorist Financing (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-money-laundering-and-terrorist-financing-amendment-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,Mg4D5IeS
3229,Aviation Safety (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-aviation-safety-amendment-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,18nAvE5p
3297,Environment (Miscellaneous Amendments) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-environment-miscellaneous-amendments-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,LGObvArO
3444,"Animals, Aquatic Animal Health, Invasive Alien Species, Plant Propagating Material and Seeds (Amendment) (EU Exit) Regulations 2020",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-animals-aquatic-animal-health-invasive-alien-species-plant-propagating-material-and-seeds-amendment-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,xBzbcSx1
3475,Road Vehicles (Registration and Licensing) (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-road-vehicles-registration-and-licensing-amendment-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,knE4ZUow
3511,Food and Drink (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-food-and-drink-amendment-eu-exit-no-4-regulations-2020,urn:procedure-editor:ActOfParliament:1,6YQQAJeL
3523,Air Traffic Management (Amendment etc.) (EU Exit) (No. 3) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-air-traffic-management-amendment-etc-eu-exit-no-3-regulations-2020,urn:procedure-editor:ActOfParliament:1,GZBa2hdB
3527,European Institutions and Consular Protection (Amendment etc.) (EU Exit) (Amendment) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-european-institutions-and-consular-protection-amendment-etc-eu-exit-amendment-regulations-2020,urn:procedure-editor:ActOfParliament:1,2NflhJYI
3528,Food and Drink (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-food-and-drink-amendment-eu-exit-no-4-regulations-2020,urn:procedure-editor:ActOfParliament:1,9g9aJwuc
3529,Motor Vehicle Tyres (Labelling) (Enforcement) (Amendment) (EU Exit) Regulations 2020,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-motor-vehicle-tyres-labelling-enforcement-amendment-eu-exit-regulations-2020,urn:procedure-editor:ActOfParliament:1,1dTOlo66
3602,Framework for the Free Flow of Non-Personal Data (Revocation) (EU Exit) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-framework-for-the-free-flow-of-non-personal-data-revocation-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,d5RrPSYY
3662,Social Fund Funeral Expenses Payment (Amendment) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-social-fund-funeral-expenses-payment-amendment-regulations-2021,urn:procedure-editor:ActOfParliament:1,MweAcTOu
3667,Drivers' Hours and Tachographs (Amendment) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-drivers-hours-and-tachographs-amendment-regulations-2021,urn:procedure-editor:ActOfParliament:1,glgnf3Q2
3680,"Food and Drink (Miscellaneous Amendments Relating to Food and Wine Composition, Information and Labelling) Regulations 2021",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-food-and-drink-miscellaneous-amendments-relating-to-food-and-wine-composition-information-and-labelling-regulations-2021,urn:procedure-editor:ActOfParliament:1,7pvsITeQ
3681,Social Fund Funeral Expenses Payment (Amendment) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-social-fund-funeral-expenses-payment-amendment-regulations-2021,urn:procedure-editor:ActOfParliament:1,cg8GTwHj
3687,Social Fund Funeral Expenses Payment (Amendment) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-social-fund-funeral-expenses-payment-amendment-regulations-2021#history,urn:procedure-editor:ActOfParliament:1,XnmFDQ2v
3693,Drivers' Hours and Tachographs (Amendment) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-drivers-hours-and-tachographs-amendment-regulations-2021,urn:procedure-editor:ActOfParliament:1,ykm5Wesg
3699,European Grouping of Territorial Cooperation and Limited Liability Partnerships etc. (Revocations and Amendments) (EU Exit) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-european-grouping-of-territorial-cooperation-and-limited-liability-partnerships-etc-revocations-and-amendments-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,bwbhjd53
3733,Audiovisual Media Services (Amendment) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-audiovisual-media-services-amendment-regulations-2021,urn:procedure-editor:ActOfParliament:1,VETwYp82
3752,Audiovisual Media Services (Amendment) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-audiovisual-media-services-amendment-regulations-2021,urn:procedure-editor:ActOfParliament:1,fq6goyDN
3781,Patents (European Patent with Unitary Effect and Unified Patent Court) (Repeal and Revocation) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-patents-european-patent-with-unitary-effect-and-unified-patent-court-repeal-and-revocation-regulations-2021,urn:procedure-editor:ActOfParliament:1,KR17UFmB
3789,Patents (European Patent with Unitary Effect and Unified Patent Court) (Repeal and Revocation) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-patents-european-patent-with-unitary-effect-and-unified-patent-court-repeal-and-revocation-regulations-2021,urn:procedure-editor:ActOfParliament:1,0u2oBCPA
3845,Introduction and the Import of Cultural Goods (Revocation) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-introduction-and-the-import-of-cultural-goods-revocation-regulations-2021,urn:procedure-editor:ActOfParliament:1,Ga0rpDqr
3847,Criminal Justice (Electronic Commerce) (Amendment) (EU Exit) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-criminal-justice-electronic-commerce-amendment-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,N01DH30G
3879,Restriction of the Use of Certain Hazardous Substances in Electrical and Electronic Equipment (Amendment) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-restriction-of-the-use-of-certain-hazardous-substances-in-electrical-and-electronic-equipment-amendment-regulations-2021,urn:procedure-editor:ActOfParliament:1,XySqnsN3
3880,"Official Controls, Plant Health, Seeds and Seed Potatoes (Amendment etc.) Regulations 2021",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-official-controls-plant-health-seeds-and-seed-potatoes-amendment-etc-dot-regulations-2021,urn:procedure-editor:ActOfParliament:1,ZaSEUidW
3881,Criminal Justice (Electronic Commerce) (Amendment) (EU Exit) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-criminal-justice-electronic-commerce-amendment-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,8f1kF2xh
3906,European Union (European Schools) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-european-union-european-schools-regulations-2021,urn:procedure-editor:ActOfParliament:1,4hdV0fnE
3907,Road Tunnel Safety (Amendment) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-road-tunnel-safety-amendment-regulations-2021,urn:procedure-editor:ActOfParliament:1,qVizmXlM
3921,"Renewable Energy, Energy Efficiency and Motor Fuel Emissions (Miscellaneous Amendments) (EU Exit) Regulations 2021",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-renewable-energy-energy-efficiency-and-motor-fuel-emissions-miscellaneous-amendments-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,7ZC9V59Z
3923,Climate and Energy (Revocation) (EU Exit) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-climate-and-energy-revocation-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,PMRNwHCO
3940,"Renewable Energy, Energy Efficiency and Motor Fuel Emissions (Miscellaneous Amendments) (EU Exit) Regulations 2021",,urn:procedure-editor:ActOfParliament:1,pvElks7W
3944,Climate and Energy (Revocation) (EU Exit) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-climate-and-energy-revocation-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,ShzPfJwV
3948,Fluorinated Greenhouse Gases (Amendment) (EU Exit) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-fluorinatedgreenhouse-gases-amendment-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,EOp8oeSv
3949,Recognition of Professional Qualifications (Amendment etc.) (EU Exit) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-recognition-of-professional-qualifications-amendment-etc-dot-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,gZoIsvpB
3950,Capital Requirements Regulation (Amendment) (EU Exit) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-capital-requirements-regulation-amendment-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,niF2VCnI
3957,Union Civil Protection Mechanism (Revocation) (EU Exit) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-union-civil-protection-mechanism-revocation-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,5bMjzJsP
3969,Crime (International Co-operation) Act 2003 (Freezing Order) (England and Wales and Northern Ireland) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/crime-international-co-operation-act-2003-freezing-order-england-and-wales-and-northern-ireland-regulations-2021,urn:procedure-editor:ActOfParliament:1,KNIbdaVy
3982,Aviation Safety (Amendment) (No. 2) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-aviation-safety-amendment-no-2-regulations-2021,urn:procedure-editor:ActOfParliament:1,N7ItRl5T
4032,Common Organisation of the Markets in Agricultural Products (Transitional Arrangements) (Amendment) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-common-organisation-of-the-markets-in-agricultural-products-transitional-arrangements-amendment-regulations-2021,urn:procedure-editor:ActOfParliament:1,TNE7jBk9
4081,Social Security (Reciprocal Agreements) (Miscellaneous Amendments) (EU Exit) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-social-security-reciprocal-agreements-miscellaneous-amendments-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,205resFt
4092,Social Security (Reciprocal Agreements) (Miscellaneous Amendments) (EU Exit) Regulations 2021,,urn:procedure-editor:ActOfParliament:1,Tk2AuvyT
4103,Social Security (Reciprocal Agreements) (Miscellaneous Amendments) (EU Exit) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-social-security-reciprocal-agreements-miscellaneous-amendments-european-union-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,Rw4ZqL9Z
4167,REACH etc. (Amendment) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-reach-etc-amendment-regulations-2021,urn:procedure-editor:ActOfParliament:1,90otSCJ7
4180,REACH etc. (Amendment) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-reach-etc-amendment-regulations-2021,urn:procedure-editor:ActOfParliament:1,pNj1f9NE
4181,Medical Devices (Amendment) (EU Exit) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-medical-devices-amendment-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,SiGNAvRm
4186,Human Medicines (Amendment) (EU Exit) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-human-medicines-amendment-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,ijWKbC1m
4219,"Markets in Financial Instruments, Benchmarks and Financial Promotions (Amendment) (EU Exit) Regulations 2021",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-markets-in-financial-instruments-benchmarks-and-financial-promotions-amendment-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,Lm7Qf8Cc
4255,"Markets in Financial Instruments, Benchmarks and Financial Promotions (Amendment) (EU Exit) Regulations 2021",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/markets-in-financial-instruments-benchmarks-and-financial-promotions-amendment-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,rYhf66sx
4268,Social Security (Amendment) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-social-security-amendment-regulations-2021,urn:procedure-editor:ActOfParliament:1,dWfPdswN
4345,"Animal Health, Plant Health, Seeds and Seed Potatoes (Miscellaneous Amendments) Regulations 2021",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-animal-health-plant-health-seeds-and-seed-potatoes-miscellaneous-amendments-regulations-2021,urn:procedure-editor:ActOfParliament:1,Koa6CQMu
4346,Trade Marks and International Trade Marks (Amendment) (EU Exit) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-trade-marks-and-international-trade-marks-amendment-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,0CJZ47pG
4349,Trade Marks and International Trade Marks (Amendment) (EU Exit) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-trade-marks-and-international-trade-marks-amendment-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,e7K2vfsz
4361,Product Safety and Metrology etc. (Amendment) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-product-safety-and-metrology-etc-amendment-regulations-2021,urn:procedure-editor:ActOfParliament:1,v58QItaW
4374,UK Statistics (Amendment etc.) (EU Exit) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-uk-statistics-amendment-etc-dot-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,Oz53M4AR
4382,Product Safety and Metrology etc. (Amendment) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-product-safety-and-metrology-etc-amendment-regulations-2021,urn:procedure-editor:ActOfParliament:1,Yz26STyE
4402,Carriage of Dangerous Goods and the Use of Transportable Pressure Equipment (Amendment) (EU Exit) Regulations 2021,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-carriage-of-dangerous-goods-and-use-of-transportable-pressure-equipment-amendment-eu-exit-regulations-2021,urn:procedure-editor:ActOfParliament:1,5W2BRpcH
4528,Representation of the People (Amendment) (Northern Ireland) (EU Exit) Regulations 2022,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-representation-of-the-people-amendment-northern-ireland-eu-exit-regulations-2022,urn:procedure-editor:ActOfParliament:1,yHpJwIsJ
4553,European Qualifications (Health and Social Care Professions) (Amendment etc.) (EU Exit) Regulations 2022,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-european-qualifications-health-and-social-care-professions-amendment-etc-dot-eu-exit-regulations-2022,urn:procedure-editor:ActOfParliament:1,cSwOiZ5T
4587,Pesticides (Revocation) (EU Exit) Regulations 2022,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-pesticides-revocation-eu-exit-regulations-2022,urn:procedure-editor:ActOfParliament:1,TFTAeTzm
4591,Pesticides (Revocation) (EU Exit) Regulations 2022,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-pesticides-revocation-eu-exit-regulations-2022,urn:procedure-editor:ActOfParliament:1,G30UeGnp
4666,Goods Vehicles (Licensing of Operators) (Amendment) (No. 2) Regulations 2022,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-goods-vehicles-licensing-of-operators-amendment-no-2-regulations-2022,urn:procedure-editor:ActOfParliament:12,5nJXQWc7
4843,Public Regulated Service (Galileo) (Revocation) Regulations 2022,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-public-regulated-service-galileo-revocation-regulations-2022,urn:procedure-editor:ActOfParliament:1,A5ALXhpu
4852,Public Sector Bodies (Websites and Mobile Applications) (No. 2) Accessibility (Amendment) (EU Exit) Regulations 2022,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-public-sector-bodies-websites-and-mobile-applications-no-2-accessibility-amendment-eu-exit-regulations-2022,urn:procedure-editor:ActOfParliament:1,sjneeYt7
4855,Aviation Safety (Amendment) Regulations 2022,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-aviation-safety-amendment-regulations-2022,urn:procedure-editor:ActOfParliament:1,KbqpBL8d
5008,European Parliamentary Elections (Amendment and Revocation) (United Kingdom and Gibraltar) (EU Exit) Regulations 2022,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-european-parliamentary-elections-amendment-and-revocation-united-kingdom-and-gibraltar-eu-exit-regulations-2022,urn:procedure-editor:ActOfParliament:1,Y9xFKOuH
5009,Financial Services (Miscellaneous Amendments) (EU Exit) Regulations 2022,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-financial-services-miscellaneous-amendments-eu-exit-regulations-2022,urn:procedure-editor:ActOfParliament:1,e1NWOGtt
5048,"Animals, Food, Plant Health, Plant Propagating Material and Seeds (Miscellaneous Amendments etc.) Regulations 2022",https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-animals-food-plant-health-plant-propagating-material-and-seeds-miscellaneous-amendments-etc-dot-regulations-2022,urn:procedure-editor:ActOfParliament:1,nrrXLJaa
5049,EU Agencies (Revocations) Regulations 2022,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-eu-agencies-revocations-regulations-2022,urn:procedure-editor:ActOfParliament:1,3p4XMwXG
5088,Guarantees of Origin of Electricity Produced from Renewable Energy Sources and High-efficiency Cogeneration (Amendment) (EU Exit) Regulations 2022,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-guarantees-of-origin-of-electricity-produced-from-renewable-energy-sources-and-high-efficiency-cogeneration-amendment-eu-exit-regulations-2022,urn:procedure-editor:ActOfParliament:1,KnOXjIok
5092,Product Safety and Metrology (Amendment) Regulations 2022,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-product-safety-and-metrology-amendment-regulations-2022,urn:procedure-editor:ActOfParliament:1,DQg4NuAQ
5129,Storage of Carbon Dioxide (Amendment) (EU Exit) Regulations 2022,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-storage-of-carbon-dioxide-amendment-eu-exit-regulations-2022,urn:procedure-editor:ActOfParliament:1,f1YbQjjQ
5155,Common Organisation of the Markets in Agricultural Products (Amendment) Regulations 2022,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-common-organisation-of-the-markets-in-agricultural-products-amendment-regulations-2022,urn:procedure-editor:ActOfParliament:1,r9xezQMJ
5156,Storage of Carbon Dioxide (Amendment) (EU Exit) Regulations 2022,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-storage-of-carbon-dioxide-amendment-eu-exit-regulations-2022,urn:procedure-editor:ActOfParliament:1,hJVQpvyu
5165,Storage of Carbon Dioxide (Amendment) (EU Exit) Regulations 2022,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-storage-of-carbon-dioxide-amendment-eu-exit-regulations-2022,urn:procedure-editor:ActOfParliament:1,iVfNSvYW
5171,Control of Mercury (Amendment) (EU Exit) Regulations 2022,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-control-of-mercury-amendment-eu-exit-regulations-2022,urn:procedure-editor:ActOfParliament:1,O16MQVIV
5815,Aviation Statistics Regulations 2023,https://www.gov.uk/government/publications/statutory-instrument-the-aviation-statistics-regulations-2023,urn:procedure-editor:ActOfParliament:17808,CygJ8NlX
5883,Data Protection (Fundamental Rights and Freedoms) (Amendment) Regulations 2023,https://www.gov.uk/government/publications/the-data-protection-fundamental-rights-and-freedoms-amendment-regulations-2023,urn:procedure-editor:ActOfParliament:17808,rFGefYFC
5885,European University Institute Regulations 2023,https://www.gov.uk/government/publications/the-european-university-institute-regulations-2023,urn:procedure-editor:ActOfParliament:17808,guyWDkgN
6020,Railways and Freight Transport etc. (Revocation) Regulations 2024,https://www.gov.uk/government/publications/the-railways-and-freight-transport-etc-revocation-regulations-2024,urn:procedure-editor:ActOfParliament:17808,hHZDiYXi
6051,Railways (Revocation and Consequential Provision) Regulations 2024,https://www.gov.uk/government/publications/the-railways-revocation-and-consequential-provision-regulations-2024--2,urn:procedure-editor:ActOfParliament:17808,SlwfnMTM
6332,Pressure Equipment (Safety) (Amendment) Regulations 2024,https://www.gov.uk/government/publications/pressure-equipment-safety-amendment-regulations-2024,urn:procedure-editor:ActOfParliament:17808,oydhnS4q
6369,Pressure Equipment (Safety) (Amendment) Regulations 2024,https://www.gov.uk/government/publications/pressure-equipment-safety-amendment-regulations-2024,urn:procedure-editor:ActOfParliament:17808,xhmln3Rf
6370,"Retained EU Law (Revocation and Reform) Act 2023 (Environment, Food and Rural Affairs) (Revocation) Regulations 2024",https://www.gov.uk/government/publications/the-retained-eu-law-revocation-and-reform-act-2023-environment-food-and-rural-affairs-revocation-regulations-2024,urn:procedure-editor:ActOfParliament:17808,7TygVTqp
6391,Weights and Measures (Intoxicating Liquor) (Amendment) Regulations 2024,https://www.gov.uk/government/publications/the-weights-and-measures-intoxicating-liquor-amendment-regulations-2024,urn:procedure-editor:ActOfParliament:17808,srNv3Tfp
6392,Health Claims (Revocation) Regulations 2024,https://www.gov.uk/eu-withdrawal-act-2018-statutory-instruments/the-health-claims-revocation-regulations-2024,urn:procedure-editor:ActOfParliament:17808,appc0OpT
6529,Companies Act 2006 (Recognition of Third Country Qualifications and Practical Training) (Amendment) Regulations 2024,https://www.gov.uk/government/publications/the-companies-act-2006-recognition-of-third-country-qualifications-and-practical-training-amendment-regulations-2024,urn:procedure-editor:ActOfParliament:17808,oT3zLXRp
6665,Electricity Capacity Mechanism (Amendment) Regulations 2024,"https://www.gov.uk/government/publications/the-electricity-capacity-mechanism-amendment-regulations-2024#:~:text=Statutory%20guidance-,The%20Electricity%20Capacity%20Mechanism%20(Amendment)%20Regulations%202024,Council%20of%205%20June%202019.",urn:procedure-editor:ActOfParliament:17808,Wu9bEUtt
