id,label,workpackagedaycount,areclocksinworkpackagefrozen,triplestoreid,subjectto,proceduralworkpackagehascalculationstyle,proceduralworkpackagefocus
5620,Work package for Energy Bills Discount Scheme Pass-through Requirement (Heat Suppliers) Regulations 2023,,false,qcJuUtv0,1,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5620
5621,Work package for Energy Bills Discount Scheme Pass-Through Requirement Regulations 2023,,false,TplRnfpz,1,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5621
5622,Work package for Energy Bills Discount Scheme Regulations 2023,,false,yfg2f61J,1,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5622
5623,Work package for Education (Induction Arrangements for School Teachers) (England) (Amendment) Regulations 2023,,false,q6YtFoRU,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5623
5624,Work package for International Tax Compliance (Amendment) Regulations 2023,,false,9rmpzfHc,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5624
5627,Work package for Charities (Dispositions of Land: Designated Advisers and Reports) Regulations 2023,,false,QNiKK0aj,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5627
5628,Work package for Crown Court (Amendment) Rules (Northern Ireland) 2023,,false,g6OUyToh,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5628
5633,Work package for Pension Fund Clearing Obligation Exemption and Intragroup Transaction Transitional Clearing and Risk-Management Obligation Exemptions (Extension and Amendment) Regulations 2023,,false,K0l0z0Nk,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5633
5634,Work package for National Health Service (Pharmaceutical and Local Pharmaceutical Services) (Amendment) Regulations 2023,,false,h29eVp6o,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5634
5635,Work package for PEACE PLUS Programme (Northern Ireland) Regulations 2023,,false,LTzuXOQc,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5635
5637,Work package for Income Tax (Care Leaver?s Apprenticeship Bursary Payment) (Amendment) Regulations 2023,,false,RovBuNdG,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5637
5639,Work package for Competition Act 1998 (Motor Vehicle Agreements Block Exemption) Order 2023,,false,xWEEcDcx,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5639
5640,Work package for Plant Health and Phytosanitary Conditions (Oak Processionary Moth and Plant Pests) (Amendment) Regulations 2023,,false,7Fm97FHN,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5640
5641,Work package for Public Procurement (International Trade Agreements) (Amendment) Regulations 2023,,false,DIA1s7Lq,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5641
5642,Work package for Homelessness (Suitability of Accommodation) (England) (Amendment) Order 2023,,false,f3SkZWln,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5642
5643,Work package for National Health Service (Charges to Overseas Visitors) (Amendment) (No. 2) Regulations 2023,,false,lzpnd4TN,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5643
5646,Work package for National Health Service (Performers Lists) (England) (Amendment) Regulations 2023,,false,aPm8LBxa,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5646
5647,Work package for Road Vehicles (Authorisation of Special Types) (General) (Amendment) Order 2023,,false,Nf8qGxve,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5647
5649,Work package for Building etc. (Amendment) (England) Regulations 2023,,false,C2dV4sxS,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5649
5650,Work package for Community Investment Tax Relief (Amendment of Investment Limits) Regulations 2023,,false,l4CFk1m7,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5650
5651,Work package for Tonnage Tax (Further Opportunity for Election) Order 2023,,false,6lP1zPYy,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5651
5652,Work package for Education (Student Finance) (Miscellaneous Amendments) Regulations 2023,,false,GSKHNx45,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5652
5655,Work package for Local Government Pension Scheme (Amendment) (No. 2) Regulations 2023,,false,A9KWL0LI,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5655
5656,Work package for Social Security (Habitual Residence and Past Presence) (Amendment) Regulations 2023,,false,xV8e4nIe,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5656
5657,Work package for Allocation of Housing and Homelessness (Eligibility) (Amendment) Regulations (Northern Ireland) 2023,,false,sm6HXHDX,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5657
5658,Work package for Allocation of Housing and Homelessness (Eligibility) (England) and Persons Subject to Immigration Control (Housing Authority Accommodation and Homelessness) (Amendment) Regulations 2023,,false,Yd5sHMet,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5658
5659,Work package for Child Benefit (General) (Amendment) Regulations 2023,,false,cc2x0Yg3,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5659
5661,Work package for Criminal Legal Aid (Remuneration) (Amendment) (No. 3) Regulations 2023,,false,16zpD1Uy,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5661
5663,Work package for Social Security and Universal Credit (Miscellaneous Amendments) Regulations 2023,,false,i1YW681H,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5663
5664,Work package for Railways and Other Guided Transport Systems (Safety) (Amendment) Regulations 2023,,false,TP7MW6Sd,4,,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5664
5666,Work package for National Health Service (Primary Dental Services) (Amendment) Regulations 2023,,false,g2PEVRKS,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5666
