id,title,weblink,year,prefix,number,comingintoforcedate,comingintoforcenote,madedate,enabledby,precededbyproposedstatutoryinstrument,triplestoreid
6276,Customs (Preferential Trade Arrangements: Error in Evidence of Origin) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/166/made,2024,SI,166,2024-03-13,,2024-02-19,urn:procedure-editor:ActOfParliament:1995,"",jrUZz1El
6277,Extradition Appeals (Scotland) Order 2024,https://www.legislation.gov.uk/uksi/2024/172/made,2024,SI,172,2024-03-13,,2024-02-20,urn:procedure-editor:ActOfParliament:1316,"",WMBOL1sj
6278,Crime and Courts Act 2013 (Application and Modification of the Extradition Act 2003) (England and Wales) Order 2024,https://www.legislation.gov.uk/uksi/2024/175/made,2024,SI,175,2024-03-13,,2024-02-20,urn:procedure-editor:ActOfParliament:1316,"",6T1gunjJ
6279,Firefighters’ Pension Scheme (England) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/170/made,2024,SI,170,2024-03-27,,2024-02-19,urn:procedure-editor:ActOfParliament:1315,"",kh2skW4G
6280,Tax Credits (Miscellaneous Amendments) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/176/made,2024,SI,176,2024-03-13,,2024-02-20,urn:procedure-editor:ActOfParliament:795,"",kIQwQnnh
6284,Post Office Compensation Schemes and Victims of Overseas Terrorism Compensation Scheme (Tax Exemptions and Relief) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/182/made,2024,SI,182,2024-03-14,,2024-02-21,urn:procedure-editor:ActOfParliament:1314,"",wlDkxKuz
6285,Income Tax (Digital Requirements) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/167/made,2024,SI,167,2024-03-14,,2024-02-19,urn:procedure-editor:ActOfParliament:2629,"",0HcSDqaz
6286,Non-Domestic Rating (Designated Areas) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/183/made,2024,SI,183,2024-04-01,,2024-02-20,urn:procedure-editor:ActOfParliament:397,"",SxjEOiF6
6287,Non-Domestic Rating (Rates Retention and Renewable Energy Projects) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/184/made,2024,SI,184,2024-04-01,,2024-02-20,urn:procedure-editor:ActOfParliament:397,"",yiN85Mrw
6288,Haiti (Sanctions) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/178/made,2024,SI,178,2024-03-14,,2024-02-20,urn:procedure-editor:ActOfParliament:1338,"",QYuuFav3
6289,Social Security (Contributions) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/187/made,2024,SI,187,2024-03-14,,2024-02-21,urn:procedure-editor:ActOfParliament:589,"",WP4UJ1Vb
6290,Greenhouse Gas Emissions Trading Scheme (Amendment) Order 2024,https://www.legislation.gov.uk/uksi/2024/192/made,2024,SI,192,2024-03-31,,2024-02-21,urn:procedure-editor:ActOfParliament:1350,"",kPcVvQFV
6291,Customs (Miscellaneous Amendments) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/194/made,2024,SI,194,2024-09-30,,2024-02-21,"urn:procedure-editor:ActOfParliament:1995,urn:procedure-editor:ActOfParliament:1077","",l7J4K8zw
6292,Police and Crime Commissioner Elections (Returning Officers’ Accounts) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/181/made,2024,SI,181,2024-03-16,,2024-02-21,urn:procedure-editor:ActOfParliament:61,"",zrTPwyib
6297,Electricity (Individual Exemption from the Requirement for a Generation Licence) (Slough Multifuel) (England) Order 2024,https://www.legislation.gov.uk/uksi/2024/195/made,2024,SI,195,2024-03-29,,2024-02-22,urn:procedure-editor:ActOfParliament:215,"",agJ351bB
6299,Water Industry (Special Administration) (England and Wales) Rules 2024,https://www.legislation.gov.uk/uksi/2024/229/made,2024,SI,229,2024-03-19,,2024-02-26,urn:procedure-editor:ActOfParliament:1520,"",1xF8JizI
6300,Personal Injuries (NHS Charges) (Amounts) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/220/made,2024,SI,220,2024-04-01,,2024-02-26,urn:procedure-editor:ActOfParliament:762,"",aRf3qE5T
6301,Russia (Sanctions) (EU Exit) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/218/made,2024,SI,218,2024-03-01,,2024-02-26,urn:procedure-editor:ActOfParliament:1338,"",LycNBADx
6302,Aviation Security (Air Cargo Agents) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/228/made,2024,SI,228,2024-03-21,,2024-02-27,urn:procedure-editor:ActOfParliament:1789,"",nQGvzWdn
6303,Copyright and Performances (Application to Other Countries) (Amendment) Order 2024,https://www.legislation.gov.uk/uksi/2024/193/made,2024,SI,193,,In accordance with article 1(2),2024-02-21,urn:procedure-editor:ActOfParliament:574,"",yLnroCjF
6304,Sea Fisheries (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/231/made,2024,SI,231,2024-04-06,,2024-02-27,urn:procedure-editor:ActOfParliament:1345,"",cU1b3ydS
6305,Misuse of Drugs and Misuse of Drugs (Designation)  (England and Wales and Scotland) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/239/made,2024,SI,239,2024-03-20,,2024-02-20,urn:procedure-editor:ActOfParliament:2522,"",lN4FmSo3
6306,Misuse of Drugs and Misuse of Drugs (Designation) (England and Wales and Scotland) (Amendment and Revocation) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/248/made,2024,SI,248,,Regulations 1 and 4 on 19 March 2024 and the remainder on 20 March 2024,2024-02-29,urn:procedure-editor:ActOfParliament:2522,"",ws8XLg6K
6307,Education (Information About Individual Pupils) (England) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/209/made,2024,SI,209,2024-08-19,,2024-02-27,urn:procedure-editor:ActOfParliament:1045,"",HDfRKAgW
6308,Education (Penalty Notices) (England) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/210/made,2024,SI,210,2024-08-19,,2024-02-27,"urn:procedure-editor:ActOfParliament:1045,urn:procedure-editor:ActOfParliament:1181","",qU32KddD
6309,School Attendance (Pupil Registration) (England) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/208/made,2024,SI,208,2024-08-19,,2024-02-27,urn:procedure-editor:ActOfParliament:1045,"",pNxUShuI
6310,Prison and Young Offender Institution (Adjudication) (Amendment) Rules 2024,https://www.legislation.gov.uk/uksi/2024/212/made,2024,SI,212,2024-05-31,,2024-02-21,urn:procedure-editor:ActOfParliament:3835,"",9j1DAGc2
6312,Oil and Gas Authority (Levy and Fees) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/241/made,2024,SI,241,2024-04-01,,2024-02-27,urn:procedure-editor:ActOfParliament:887,"",VcdElamF
6313,Human Tissue Act 2004 (Supply of Information about Transplants) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/262/made,2024,SI,262,2024-04-01,,2024-02-29,urn:procedure-editor:ActOfParliament:1079,"",Rld9qL1e
6314,National Health Service (Primary Dental Services and Dental Charges) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/271/made,2024,SI,271,2024-04-01,,2024-03-01,urn:procedure-editor:ActOfParliament:1178,"",8L3mLDpo
6315,Non-Domestic Rating (Consequential and Other Amendments) (England) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/246/made,2024,SI,246,,In accordance with regulation 1,2024-02-29,"urn:procedure-editor:ActOfParliament:397,urn:procedure-editor:ActOfParliament:18396","",QvNV2r3o
6319,Domestic Abuse Protection Orders (County Court: Relevant Proceedings) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/253/made,2024,SI,253,2024-04-08,,2024-02-27,urn:procedure-editor:ActOfParliament:1386,"",RQ7SGARY
6320,Family Court (Composition and Distribution of Business) (Amendment) Rules 2024,https://www.legislation.gov.uk/uksi/2024/258/made,2024,SI,258,2024-04-08,,2024-02-27,urn:procedure-editor:ActOfParliament:1637,"",ErRra5GP
6321,Magistrates’ Courts (Amendment) Rules 2024,https://www.legislation.gov.uk/uksi/2024/254/made,2024,SI,254,2024-04-08,,2024-02-27,"urn:procedure-editor:ActOfParliament:312,urn:procedure-editor:ActOfParliament:1917","",fFL5k9P6
6322,Occupational and Personal Pension Schemes (General Levy) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/274/made,2024,SI,274,2024-04-01,,2024-03-01,urn:procedure-editor:ActOfParliament:452,"",eSZpXWse
6323,Pensions Act 2004 (Codes of Practice) (Revocation) Order 2024,https://www.legislation.gov.uk/uksi/2024/273/made,2024,SI,273,2024-03-28,,2024-03-01,urn:procedure-editor:ActOfParliament:1061,"",mkK2WKUe
6324,National Health Service Pension Schemes (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/281/made,2024,SI,281,2024-04-01,,2024-02-29,"urn:procedure-editor:ActOfParliament:2442,urn:procedure-editor:ActOfParliament:1315","",O41B6ZDC
6325,Crown Court (Amendment) Rules 2024,https://www.legislation.gov.uk/uksi/2024/259/made,2024,SI,259,2024-04-08,,2024-02-27,"urn:procedure-editor:ActOfParliament:1852,urn:procedure-editor:ActOfParliament:312","",c8aU0Bsr
6326,Football Spectators (2024 UEFA European Championship Control Period) Order 2024,https://www.legislation.gov.uk/uksi/2024/272/made,2024,SI,272,2024-03-26,,2024-02-29,urn:procedure-editor:ActOfParliament:344,"",dVmDyWry
6327,Carer's Leave (Consequential Amendments to Subordinate Legislation) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/266/made,2024,SI,266,2024-04-06,,2024-02-28,urn:procedure-editor:ActOfParliament:17815,"",TwL1LfC8
6328,"Single Trade Window (Establishment, Operation and Information) Regulations 2024",https://www.legislation.gov.uk/uksi/2024/285/made,2024,SI,285,2024-05-01,,2024-03-04,urn:procedure-editor:ActOfParliament:12,"",Kvo55rIN
6329,Income Tax (Exemption of Social Security Benefits) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/287/made,2024,SI,287,2024-04-01,,2024-03-04,urn:procedure-editor:ActOfParliament:1314,"",nzmzyWNQ
6330,National Health Service (Optical Charges and Payments) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/294/made,2024,SI,294,2024-04-01,,2024-03-04,urn:procedure-editor:ActOfParliament:1178,"",uME0zNfu
6331,Public Service Pensions Revaluation Order 2024,https://www.legislation.gov.uk/uksi/2024/290/made,2024,SI,290,2024-04-01,,2024-03-04,urn:procedure-editor:ActOfParliament:1315,"",5kW1WZu0
6333,Carer’s Assistance (Carer Support Payment) (Scotland) Regulations 2023 (Consequential Amendments) Order 2024,https://www.legislation.gov.uk/uksi/2024/282/made,2024,SI,282,2024-03-26,,2024-03-04,urn:procedure-editor:ActOfParliament:1289,"",pfGkuZNV
6334,Social Security (Contributions) (Amendment No. 2) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/289/made,2024,SI,289,2024-04-01,,2024-03-04,"urn:procedure-editor:ActOfParliament:589,urn:procedure-editor:ActOfParliament:529","",kiFDpqTR
6336,Violent Crime Reduction Act 2006 (Specification for Imitation Firearms) Regulations (Northern Ireland) 2024,https://www.legislation.gov.uk/uksi/2024/312/made,2024,SI,312,2024-04-06,,2024-03-06,urn:procedure-editor:ActOfParliament:1169,"",OUvMPTOX
6337,"Excise Duties (Surcharges or Rebates) (Hydrocarbon Oils etc.)
Order 2022 (Continuation) Order 2024",https://www.legislation.gov.uk/uksi/2024/300/made,2024,SI,300,2024-03-23,,2024-03-05,urn:procedure-editor:ActOfParliament:2001,"",h7hoPN8L
6338,Financial Services and Markets Act 2000 (Financial Promotion) (Amendment and Transitional Provision) Order 2024,https://www.legislation.gov.uk/uksi/2024/301/made,2024,SI,301,2024-03-27,,2024-03-05,urn:procedure-editor:ActOfParliament:1282,"",FDpTWqJO
6339,National Health Service Commissioning Board and Clinical Commissioning Groups (Responsibilities and Standing Rules) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/302/made,2024,SI,302,2024-04-01,,2024-03-05,urn:procedure-editor:ActOfParliament:1178,"",hPn4Dmy3
6340,Social Security Revaluation of Earnings Factors Order 2024,https://www.legislation.gov.uk/uksi/2024/284/made,2024,SI,284,2024-04-06,,2024-03-04,urn:procedure-editor:ActOfParliament:528,"",SG8JkF8Z
6341,Customs Tariff (Preferential Trade Arrangements) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/303/made,2024,SI,303,2024-04-01,,2024-03-05,urn:procedure-editor:ActOfParliament:1077,"",uVe1DWlJ
6342,Government Resources and Accounts Act 2000 (Estimates and Accounts) Order 2024,https://www.legislation.gov.uk/uksi/2024/295/made,2024,SI,295,2024-04-01,,2024-03-05,urn:procedure-editor:ActOfParliament:167,"",KKPjmK0v
6343,Health and Safety and Nuclear (Fees) (Amendment) and Gas Safety (Miscellaneous Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/322/made,2024,SI,322,2024-04-01,,2024-03-06,"urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ActOfParliament:2314,urn:procedure-editor:ActOfParliament:863","",BHspLNfU
6344,Care and Support (Charging and Assessment of Resources) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/325/made,2024,SI,325,2024-04-06,,2024-03-06,urn:procedure-editor:ActOfParliament:1368,"",RmEWIk2S
6345,Guardian’s Allowance Up-rating Regulations 2024,https://www.legislation.gov.uk/uksi/2024/309/made,2024,SI,309,2024-04-08,,2024-03-05,"urn:procedure-editor:ActOfParliament:527,urn:procedure-editor:ActOfParliament:589,urn:procedure-editor:ActOfParliament:528,urn:procedure-editor:ActOfParliament:529","",AU7LRE90
6346,Value Added Tax (Increase of Registration Limits) Order 2024,https://www.legislation.gov.uk/uksi/2024/307/made,2024,SI,307,2024-04-01,,2024-03-05,urn:procedure-editor:ActOfParliament:560,"",EKl2J3gs
6347,Non-Domestic Rating (Unoccupied Property) (England) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/323/made,2024,SI,323,2024-04-01,,2024-03-07,urn:procedure-editor:ActOfParliament:397,"",uNELXtAu
6348,Infrastructure Planning (Examination Procedure) (Amendment) Rules 2024,https://www.legislation.gov.uk/uksi/2024/317/made,2024,SI,317,2024-04-30,,2024-03-06,urn:procedure-editor:ActOfParliament:946,"",Yj2LnBA5
6349,Infrastructure Planning (Fees) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/333/made,2024,SI,333,2024-04-01,,2024-03-06,urn:procedure-editor:ActOfParliament:946,"",zBym6oUz
6350,Infrastructure Planning (Miscellaneous Provisions) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/332/made,2024,SI,332,2024-04-30,,2024-03-06,urn:procedure-editor:ActOfParliament:946,"",hkDeeQrd
6351,"Registration and Inspection of Education, Children’s Services and Skills (Fees and Frequency of Inspections) (England) (Amendment) Regulations 2024",https://www.legislation.gov.uk/uksi/2024/315/made,2024,SI,315,,In accordance with regulations 1(2) and (3),2024-03-06,"urn:procedure-editor:ActOfParliament:1181,urn:procedure-editor:ActOfParliament:1263,urn:procedure-editor:ActOfParliament:174","",KbUE6uQl
6352,Coroners and Justice Act 2009 (Alteration of Coroner Areas) Order 2024,https://www.legislation.gov.uk/uksi/2024/304/made,2024,SI,304,2024-04-01,,2024-03-01,urn:procedure-editor:ActOfParliament:21,"",jLsJgY2d
6355,Income Tax (Construction Industry Scheme) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/308/made,2024,SI,308,2024-04-06,,2024-03-05,urn:procedure-editor:ActOfParliament:1064,"",vilLcoCV
6356,Relief for Creative Industries (Additional Information Requirements and Miscellaneous Amendments) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/320/made,2024,SI,320,2024-04-01,,2024-03-05,"urn:procedure-editor:ActOfParliament:337,urn:procedure-editor:ActOfParliament:785,urn:procedure-editor:ActOfParliament:1271","",XDJz4P9k
6357,Income Tax (Pay As You Earn) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/305/made,2024,SI,305,2024-04-06,,2024-03-07,urn:procedure-editor:ActOfParliament:763,"",MHalqefR
6358,Social Security (Contributions) (Amendment No. 3) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/306/made,2024,SI,306,2024-04-06,,2024-03-07,"urn:procedure-editor:ActOfParliament:589,urn:procedure-editor:ActOfParliament:529","",Zaea9hxL
6359,Social Security and Universal Credit (Migration of Tax Credit Claimants and Miscellaneous Amendments) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/341/made,2024,SI,341,,In accordance with regulation 1,2024-03-08,"urn:procedure-editor:ActOfParliament:1353,urn:procedure-editor:ActOfParliament:528,urn:procedure-editor:ActOfParliament:91,urn:procedure-editor:ActOfParliament:589,urn:procedure-editor:ActOfParliament:943","",KUK9vLi5
6360,Authorised Surplus Payments Charge (Variation of Rate) Order 2024,https://www.legislation.gov.uk/uksi/2024/335/made,2024,SI,335,2024-04-06,,2024-03-07,urn:procedure-editor:ActOfParliament:1064,"",EQzPc1uy
6361,Recovery of Costs (Remand to Youth Detention Accommodation) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/327/made,2024,SI,327,2024-04-01,,2024-03-04,urn:procedure-editor:ActOfParliament:1329,"",WUSCfx2k
6362,Electronic Monitoring (Responsible Persons) (Amendment) Order 2024,https://www.legislation.gov.uk/uksi/2024/328/made,2024,SI,328,2024-04-30,,2024-03-05,urn:procedure-editor:ActOfParliament:172,"",yMJo1SfJ
6364,Export Control (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/346/made,2024,SI,346,2024-04-01,,2024-03-07,"urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ActOfParliament:1341","",HlPoCflS
6365,Research and Development (Chapter 2 Relief) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/348/made,2024,SI,348,2024-04-01,,2024-03-11,urn:procedure-editor:ActOfParliament:1063,"",6y22myPD
6366,Individual Savings Account (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/350/made,2024,SI,350,2024-04-06,,2024-03-11,"urn:procedure-editor:ActOfParliament:997,urn:procedure-editor:ActOfParliament:548,urn:procedure-editor:ActOfParliament:1059","",LwZ8FAv2
6367,Merchant Shipping (Special Measures to Enhance Maritime Safety) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/280/made,2024,SI,280,2024-04-02,,2024-03-11,urn:procedure-editor:ActOfParliament:411,"",w6CncJII
6368,Child Trust Funds (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/349/made,2024,SI,349,2024-04-06,,2024-03-11,urn:procedure-editor:ActOfParliament:739,"",5ZYyU5Dc
6371,Income Tax (Pay As You Earn) (Amendment) (No. 2) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/355/made,2024,SI,355,2024-04-06,,2024-03-11,urn:procedure-editor:ActOfParliament:763,"",oIK6GdzN
6372,Biocidal Products (Health and Safety) (Amendment and Transitional Provision etc.) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/352/made,2024,SI,352,2024-04-06,,2024-03-11,urn:procedure-editor:ActOfParliament:1,"",YN4QRoJo
